Time,Temperature,v_sigma,technique,kernel,smooth,variogram_model,nugget
11.191919191919192,532.1212121212121,0.007542034074939671,kriging,,,spherical,0.0
11.292929292929292,532.1212121212121,0.0075706876191169855,kriging,,,spherical,0.0
11.393939393939394,532.1212121212121,0.007599696039924168,kriging,,,spherical,0.0
11.494949494949495,532.1212121212121,0.007629045513493895,kriging,,,spherical,0.0
11.595959595959595,532.1212121212121,0.007658722116173232,kriging,,,spherical,0.0
11.696969696969697,532.1212121212121,0.007688711851642217,kriging,,,spherical,0.0
11.797979797979798,532.1212121212121,0.007719000677308983,kriging,,,spherical,0.0
11.8989898989899,532.1212121212121,0.007749574529879441,kriging,,,spherical,0.0
12.0,532.1212121212121,0.007780419350012987,kriging,,,spherical,0.0
2.0,533.5353535353536,0.007184088715839919,kriging,,,spherical,0.0
2.101010101010101,533.5353535353536,0.007160315405054186,kriging,,,spherical,0.0
2.202020202020202,533.5353535353536,0.007137079836277023,kriging,,,spherical,0.0
2.303030303030303,533.5353535353536,0.007114392256596877,kriging,,,spherical,0.0
2.404040404040404,533.5353535353536,0.0070922623507951935,kriging,,,spherical,0.0
2.505050505050505,533.5353535353536,0.007070699220388286,kriging,,,spherical,0.0
2.606060606060606,533.5353535353536,0.007049711365662459,kriging,,,spherical,0.0
2.707070707070707,533.5353535353536,0.007029306670959252,kriging,,,spherical,0.0
2.808080808080808,533.5353535353536,0.007009492393444248,kriging,,,spherical,0.0
2.909090909090909,533.5353535353536,0.0069902751555647865,kriging,,,spherical,0.0
3.0101010101010104,533.5353535353536,0.006971660941369626,kriging,,,spherical,0.0
3.111111111111111,533.5353535353536,0.006953655096826673,kriging,,,spherical,0.0
3.212121212121212,533.5353535353536,0.006936262334234516,kriging,,,spherical,0.0
3.313131313131313,533.5353535353536,0.0069194867407795565,kriging,,,spherical,0.0
3.4141414141414144,533.5353535353536,0.006903331791244137,kriging,,,spherical,0.0
3.515151515151515,533.5353535353536,0.006887800364822664,kriging,,,spherical,0.0
3.616161616161616,533.5353535353536,0.006872894765952929,kriging,,,spherical,0.0
3.717171717171717,533.5353535353536,0.006858616749020013,kriging,,,spherical,0.0
3.8181818181818183,533.5353535353536,0.006844967546740451,kriging,,,spherical,0.0
3.919191919191919,533.5353535353536,0.006831947901986594,kriging,,,spherical,0.0
4.020202020202021,533.5353535353536,0.0068195581027645355,kriging,,,spherical,0.0
4.121212121212121,533.5353535353536,0.006807798020016966,kriging,,,spherical,0.0
4.222222222222222,533.5353535353536,0.006796667147882578,kriging,,,spherical,0.0
4.3232323232323235,533.5353535353536,0.006786164646009554,kriging,,,spherical,0.0
4.424242424242424,533.5353535353536,0.006776289383491156,kriging,,,spherical,0.0
4.525252525252525,533.5353535353536,0.006767039983967568,kriging,,,spherical,0.0
4.626262626262626,533.5353535353536,0.006758414871420316,kriging,,,spherical,0.0
4.727272727272727,533.5353535353536,0.006750412316174073,kriging,,,spherical,0.0
4.828282828282829,533.5353535353536,0.006743030480614949,kriging,,,spherical,0.0
4.929292929292929,533.5353535353536,0.006736267464135663,kriging,,,spherical,0.0
